source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,9775,2025-11-01,2025-11,2025-W44,4,5,O-U-to-0714-R01,O-U-to-0714-R01,شرائح طماطم,الطماطم (Tomatoes),Tomatoes,الطماطم (Tomatoes),produce,ابوغسان - حي حطين,ابوغسان,حي حطين,ابوغسان - حي حطين,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,9764,2025-11-01,2025-11,2025-W44,4,5,UU-ca-0132-R01,UU-ca-0132-R01,ملفوف,الملفوف (cabbage),cabbage,الملفوف (cabbage),produce,مطعم بخاري نوره العنزي - حي حطين,مطعم بخاري نوره العنزي,حي حطين,مطعم بخاري نوره العنزي - حي حطين,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,9772,2025-11-01,2025-11,2025-W44,4,5,appe-0642-r01,Appe-0642-R01,حمص,مقبلات (Appetizers),Appetizers,مقبلات (Appetizers),prepared_meal,ابوغسان - حي حطين,ابوغسان,حي حطين,ابوغسان - حي حطين,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,9779,2025-11-01,2025-11,2025-W44,4,5,appe-0643-r01,Appe-0643-R01,تبولة,مقبلات (Appetizers),Appetizers,مقبلات (Appetizers),prepared_meal,ابوغسان - حي حطين,ابوغسان,حي حطين,ابوغسان - حي حطين,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,9760,2025-11-01,2025-11,2025-W44,4,5,cm-0139-r01,Cm-0139-R01,ايدام لحم,اللحوم المطبوخة (Cooked meat),Cooked meat,اللحوم المطبوخة (Cooked meat),cooked_meat_poultry,مطعم بخاري نوره العنزي - حي حطين,مطعم بخاري نوره العنزي,حي حطين,مطعم بخاري نوره العنزي - حي حطين,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,9761,2025-11-01,2025-11,2025-W44,4,5,cm-0140-r01,Cm-0140-R01,لحم مفروم مع بطاطس,اللحوم المطبوخة (Cooked meat),Cooked meat,اللحوم المطبوخة (Cooked meat),cooked_meat_poultry,مطعم بخاري نوره العنزي - حي حطين,مطعم بخاري نوره العنزي,حي حطين,مطعم بخاري نوره العنزي - حي حطين,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,9759,2025-11-01,2025-11,2025-W44,4,5,co-0633-r01,co-0633-R01,ايدام دجاج,الدجاج المطبوخ (Cooked chicken),Cooked chicken,الدجاج المطبوخ (Cooked chicken),cooked_meat_poultry,مطعم بخاري نوره العنزي - حي حطين,مطعم بخاري نوره العنزي,حي حطين,مطعم بخاري نوره العنزي - حي حطين,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,9766,2025-11-01,2025-11,2025-W44,4,5,co-0634-r01,co-0634-R01,دجاج نص استواء,الدجاج المطبوخ (Cooked chicken),Cooked chicken,الدجاج المطبوخ (Cooked chicken),cooked_meat_poultry,مطعم بخاري نوره العنزي - حي حطين,مطعم بخاري نوره العنزي,حي حطين,مطعم بخاري نوره العنزي - حي حطين,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,9753,2025-11-01,2025-11,2025-W44,4,5,gcv-0262-r01,GCV-0262-R01,مشكل خضار مطبوخ,الخضار المشوية و المطبوخة,,الخضار المشوية و المطبوخة,cooked_meat_poultry,مطعم بخاري نوره العنزي - حي حطين,مطعم بخاري نوره العنزي,حي حطين,مطعم بخاري نوره العنزي - حي حطين,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,9754,2025-11-01,2025-11,2025-W44,4,5,gcv-0263-r01,GCV-0263-R01,مصقع باذنجان,الخضار المشوية و المطبوخة,,الخضار المشوية و المطبوخة,cooked_meat_poultry,مطعم بخاري نوره العنزي - حي حطين,مطعم بخاري نوره العنزي,حي حطين,مطعم بخاري نوره العنزي - حي حطين,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
