source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,26,2025-01-04,2025-01,2025-W01,1,5,1-2637-R01,1-2637-R01,رز صيادية,الارز ( rice),rice,الارز ( rice),prepared_meal,مطعم اسلوب الغذاء,مطعم اسلوب الغذاء,,مطعم اسلوب الغذاء,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,27,2025-01-04,2025-01,2025-W01,1,5,1-2638-R01,1-2638-R01,رز برياني,الارز ( rice),rice,الارز ( rice),prepared_meal,مطعم اسلوب الغذاء,مطعم اسلوب الغذاء,,مطعم اسلوب الغذاء,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,29,2025-01-04,2025-01,2025-W01,1,5,1-2639-R01,1-2639-R01,ساندويتش كلوب تركي بيض,(sandwich)ساندوتش,sandwich,(sandwich)ساندوتش,prepared_meal,مطعم اسلوب الغذاء,مطعم اسلوب الغذاء,,مطعم اسلوب الغذاء,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,30,2025-01-04,2025-01,2025-W01,1,5,1-2640-R01,1-2640-R01,معصوب,خبز,,خبز,sweets_bakery,مطعم اسلوب الغذاء,مطعم اسلوب الغذاء,,مطعم اسلوب الغذاء,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,8,2025-01-04,2025-01,2025-W01,1,5,OO-OSS-po-0307-R01,OO-OSS-po-0307-R01,بطاطس مشوي,البطاطس (potatoes),potatoes,البطاطس (potatoes),produce,فت هاوس,فت هاوس,,فت هاوس,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,22,2025-01-04,2025-01,2025-W01,1,5,OO-OSS-po-0308-R01,OO-OSS-po-0308-R01,بطاطس ودجز,البطاطس (potatoes),potatoes,البطاطس (potatoes),produce,مطعم اسلوب الغذاء,مطعم اسلوب الغذاء,,مطعم اسلوب الغذاء,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,25,2025-01-04,2025-01,2025-W01,1,5,OO-OSS-po-0309-R01,OO-OSS-po-0309-R01,بطاطس مشوي,البطاطس (potatoes),potatoes,البطاطس (potatoes),produce,مطعم اسلوب الغذاء,مطعم اسلوب الغذاء,,مطعم اسلوب الغذاء,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,7,2025-01-04,2025-01,2025-W01,1,5,OO-OSS-sp-0048-R01,OO-OSS-sp-0048-R01,بطاطا حلوة مطبوخ,البطاطا (sweet potatoes),sweet potatoes,البطاطا (sweet potatoes),produce,فت هاوس,فت هاوس,,فت هاوس,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,40,2025-01-04,2025-01,2025-W01,1,5,UU-ki-0115-R01,UU-ki-0115-R01,قطع كيوي,الكيوي (Kiwi),Kiwi,الكيوي (Kiwi),produce,عصائر منجا الزعيم,عصائر منجا الزعيم,,عصائر منجا الزعيم,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,2,True
Data 2025.xlsx,15,2025-01-04,2025-01,2025-W01,1,5,UU-le-0363-R01,UU-le-0363-R01,قطع ليمون,الليمون (Lemons),Lemons,الليمون (Lemons),produce,فت هاوس,فت هاوس,,فت هاوس,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,45,2025-01-04,2025-01,2025-W01,1,5,cho-0073-r01,cho-0073-R01,شوكولاتة دبي,الشوكولاته (Chocolate),Chocolate,الشوكولاته (Chocolate),sweets_bakery,عصائر منجا الزعيم,عصائر منجا الزعيم,,عصائر منجا الزعيم,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,4,True
Data 2025.xlsx,11,2025-01-04,2025-01,2025-W01,1,5,ck-0121-r01,ck-0121-R01,كيك تمر,كيك (cake),cake,كيك (cake),sweets_bakery,فت هاوس,فت هاوس,,فت هاوس,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,44,2025-01-04,2025-01,2025-W01,1,5,ck-0122-r01,ck-0122-R01,تشيزكيك توت,كيك (cake),cake,كيك (cake),sweets_bakery,عصائر منجا الزعيم,عصائر منجا الزعيم,,عصائر منجا الزعيم,العريجاء,بلدية,بلدية العريجاء,False,True,العد الكلي للبكتيريا | انتيروباكتريسي,العد الكلي للبكتيريا | انتيروباكتريسي,2,,العد الكلي للبكتيريا | انتيروباكتريسي,False,indicator_only,,4,True
Data 2025.xlsx,3,2025-01-04,2025-01,2025-W01,1,5,cm-0070-r01,Cm-0070-R01,لحم بقري,اللحوم المطبوخة (Cooked meat),Cooked meat,اللحوم المطبوخة (Cooked meat),cooked_meat_poultry,فت هاوس,فت هاوس,,فت هاوس,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,23,2025-01-04,2025-01,2025-W01,1,5,cm-0071-r01,Cm-0071-R01,ستيك باركيو,اللحوم المطبوخة (Cooked meat),Cooked meat,اللحوم المطبوخة (Cooked meat),cooked_meat_poultry,مطعم اسلوب الغذاء,مطعم اسلوب الغذاء,,مطعم اسلوب الغذاء,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,24,2025-01-04,2025-01,2025-W01,1,5,cm-0072-r01,Cm-0072-R01,كرات لحم,اللحوم المطبوخة (Cooked meat),Cooked meat,اللحوم المطبوخة (Cooked meat),cooked_meat_poultry,مطعم اسلوب الغذاء,مطعم اسلوب الغذاء,,مطعم اسلوب الغذاء,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,4,2025-01-04,2025-01,2025-W01,1,5,co-0412-r01,co-0412-R01,دجاج كرسبي,الدجاج المطبوخ (Cooked chicken),Cooked chicken,الدجاج المطبوخ (Cooked chicken),cooked_meat_poultry,فت هاوس,فت هاوس,,فت هاوس,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,,0,False
