source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,4129,2025-06-05,2025-06,2025-W23,2,3,1-2987-R01,1-2987-R01,تشيز بايس فطيرة,(Pie) فطيرة,Pie,(Pie) فطيرة,sweets_bakery,ماكدونالدز - حي النزهة,ماكدونالدز,حي النزهة,ماكدونالدز - حي النزهة,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,9,True
Data 2025.xlsx,4114,2025-06-05,2025-06,2025-W23,2,3,O-U-to-0612-R01,O-U-to-0612-R01,شرائح طماطم,الطماطم (Tomatoes),Tomatoes,الطماطم (Tomatoes),produce,ماكدونالدز - حي المرسلات,ماكدونالدز,حي المرسلات,ماكدونالدز - حي المرسلات,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,7,True
Data 2025.xlsx,4092,2025-06-05,2025-06,2025-W23,2,3,O-r-O3-le-0333-R01,O-r-O3-le-0333-R01,قطع خس,الخس (Lettuce),Lettuce,الخس (Lettuce),produce,ماكدونالدز - حي الملك فهد,ماكدونالدز,حي الملك فهد,ماكدونالدز - حي الملك فهد,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,4,True
Data 2025.xlsx,4105,2025-06-05,2025-06,2025-W23,2,3,O-r-O3-le-0334-R01,O-r-O3-le-0334-R01,قطع خس,الخس (Lettuce),Lettuce,الخس (Lettuce),produce,ماكدونالدز - حي الورود,ماكدونالدز,حي الورود,ماكدونالدز - حي الورود,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,5,True
Data 2025.xlsx,4121,2025-06-05,2025-06,2025-W23,2,3,O-r-O3-le-0335-R01,O-r-O3-le-0335-R01,خس قطع,الخس (Lettuce),Lettuce,الخس (Lettuce),produce,ماكدونالدز - حي النزهة,ماكدونالدز,حي النزهة,ماكدونالدز - حي النزهة,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,7,True
Data 2025.xlsx,4113,2025-06-05,2025-06,2025-W23,2,3,OO-OSS-po-0379-R01,OO-OSS-po-0379-R01,بطاطس مقلي,البطاطس (potatoes),potatoes,البطاطس (potatoes),produce,ماكدونالدز - حي المرسلات,ماكدونالدز,حي المرسلات,ماكدونالدز - حي المرسلات,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,7,True
Data 2025.xlsx,4142,2025-06-05,2025-06,2025-W23,2,3,OO-OSS-po-0380-R01,OO-OSS-po-0380-R01,بطاطس سيجنتشر,البطاطس (potatoes),potatoes,البطاطس (potatoes),produce,ماكدونالدز - حي الوادي,ماكدونالدز,حي الوادي,ماكدونالدز - حي الوادي,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,11,True
Data 2025.xlsx,4120,2025-06-05,2025-06,2025-W23,2,3,OOu-on-0473-R01,OOu-on-0473-R01,بصل قطع,البصل (onions),onions,البصل (onions),produce,ماكدونالدز - حي النزهة,ماكدونالدز,حي النزهة,ماكدونالدز - حي النزهة,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,7,True
Data 2025.xlsx,4095,2025-06-05,2025-06,2025-W23,2,3,chee-0722-r01,Chee-0722-R01,جبن شرائح شيدر,(cheese) جبنة,cheese,(cheese) جبنة,dairy,ماكدونالدز - حي الملك فهد,ماكدونالدز,حي الملك فهد,ماكدونالدز - حي الملك فهد,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,4,True
Data 2025.xlsx,4115,2025-06-05,2025-06,2025-W23,2,3,chee-0723-r01,Chee-0723-R01,جبن سويسري,(cheese) جبنة,cheese,(cheese) جبنة,dairy,ماكدونالدز - حي المرسلات,ماكدونالدز,حي المرسلات,ماكدونالدز - حي المرسلات,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,7,True
