source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,10819,2025-12-01,2025-12,2025-W49,4,0,1-3781-R01,1-3781-R01,شوفان مع مكسرات,(Oats) الشوفان,Oats,(Oats) الشوفان,produce,Gimme salad -حي الصحافة,Gimme salad,حي الصحافة,Gimme salad -حي الصحافة,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,7,True
Data 2025.xlsx,10794,2025-12-01,2025-12,2025-W49,4,0,300-0013-R01,300-0013-R01,فول سوداني مع سمسم,المكسرات (Nuts),Nuts,المكسرات (Nuts),produce,Gimme salad -حي الصحافة,Gimme salad,حي الصحافة,Gimme salad -حي الصحافة,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,10795,2025-12-01,2025-12,2025-W49,4,0,300-0014-R01,300-0014-R01,بيكان محمص,المكسرات (Nuts),Nuts,المكسرات (Nuts),produce,Gimme salad -حي الصحافة,Gimme salad,حي الصحافة,Gimme salad -حي الصحافة,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,10761,2025-12-01,2025-12,2025-W49,4,0,ca-0122-r01,ca-0122-R01,كيك كوكونت مانجا,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,تنفس - حي الربيع,تنفس,حي الربيع,تنفس - حي الربيع,الشمال,بلدية,بلدية الشمال,False,True,العد الكلي للبكتيريا,العد الكلي للبكتيريا,1,,العد الكلي للبكتيريا,False,indicator_only,,1,False
Data 2025.xlsx,10762,2025-12-01,2025-12,2025-W49,4,0,ca-0123-r01,ca-0123-R01,كيك تراميسو كيتو,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,تنفس - حي الربيع,تنفس,حي الربيع,تنفس - حي الربيع,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,10763,2025-12-01,2025-12,2025-W49,4,0,ca-0124-r01,ca-0124-R01,كيك كوكونت بيري,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,تنفس - حي الربيع,تنفس,حي الربيع,تنفس - حي الربيع,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,10764,2025-12-01,2025-12,2025-W49,4,0,ca-0125-r01,ca-0125-R01,كيك تراميسو,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,تنفس - حي الربيع,تنفس,حي الربيع,تنفس - حي الربيع,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,10765,2025-12-01,2025-12,2025-W49,4,0,ca-0126-r01,ca-0126-R01,كيك عسل,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,تنفس - حي الربيع,تنفس,حي الربيع,تنفس - حي الربيع,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,1,False
Data 2025.xlsx,10769,2025-12-01,2025-12,2025-W49,4,0,ca-0127-r01,ca-0127-R01,كعك شوكليت,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,تنفس - حي الربيع,تنفس,حي الربيع,تنفس - حي الربيع,الشمال,بلدية,بلدية الشمال,False,True,العد الكلي للبكتيريا | انتيروباكتريسي | استافيلوكوكس اورياس,العد الكلي للبكتيريا | انتيروباكتريسي | استافيلوكوكس اورياس,3,استافيلوكوكس اورياس,العد الكلي للبكتيريا | انتيروباكتريسي,True,pathogen,,2,True
Data 2025.xlsx,10770,2025-12-01,2025-12,2025-W49,4,0,ca-0128-r01,ca-0128-R01,كيكة جزر,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,تنفس - حي الربيع,تنفس,حي الربيع,تنفس - حي الربيع,الشمال,بلدية,بلدية الشمال,False,True,العد الكلي للبكتيريا,العد الكلي للبكتيريا,1,,العد الكلي للبكتيريا,False,indicator_only,,3,True
Data 2025.xlsx,10771,2025-12-01,2025-12,2025-W49,4,0,ca-0129-r01,ca-0129-R01,براوني,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,تنفس - حي الربيع,تنفس,حي الربيع,تنفس - حي الربيع,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,3,True
Data 2025.xlsx,10821,2025-12-01,2025-12,2025-W49,4,0,ca-0134-r01,ca-0134-R01,فطيرة سادة,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,كايف - حي الصحافة,كايف,حي الصحافة,كايف - حي الصحافة,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,10822,2025-12-01,2025-12,2025-W49,4,0,ca-0135-r01,ca-0135-R01,فطيرة جبن فيتا,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,كايف - حي الصحافة,كايف,حي الصحافة,كايف - حي الصحافة,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,10823,2025-12-01,2025-12,2025-W49,4,0,ca-0136-r01,ca-0136-R01,فطيرة بطاطس,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),Cakes and bakery products ready to eat,الكعك ومنتجات المخابز الجاهزة للاكل بدون تسخين (Cakes and bakery products ready to eat ),sweets_bakery,كايف - حي الصحافة,كايف,حي الصحافة,كايف - حي الصحافة,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,10782,2025-12-01,2025-12,2025-W49,4,0,ca-0137-r01-a,ca-0137-R01,بسبوسة,الحلويات العربية (Arabic sweets),Arabic sweets,الحلويات العربية (Arabic sweets),sweets_bakery,مقهى فليم - حي الصحافة,مقهى فليم,حي الصحافة,مقهى فليم - حي الصحافة,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,sample_id_collision,0,False
