source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,1660,2025-03-01,2025-03,2025-W09,1,5,raw-0041-r01,Raw-0041-R01,لحم نعيمي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,شركة درر دمشق للحوم الطازجة,شركة درر دمشق للحوم الطازجة,,شركة درر دمشق للحوم الطازجة,العليا,بلدية,بلدية العليا,False,True,السالمونيلا,السالمونيلا,1,السالمونيلا,,True,pathogen,,1,False
Data 2025.xlsx,1661,2025-03-01,2025-03,2025-W09,1,5,raw-0042-r01,Raw-0042-R01,لحم نعيمي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,جودة المرعى للحوم,جودة المرعى للحوم,,جودة المرعى للحوم,العليا,بلدية,بلدية العليا,False,True,السالمونيلا,السالمونيلا,1,السالمونيلا,,True,pathogen,,1,False
Data 2025.xlsx,1730,2025-03-02,2025-03,2025-W09,1,6,raw-0049-r01,Raw-0049-R01,لحم نعيمي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,الهرافي الطيبة للتجارة,الهرافي الطيبة للتجارة,,الهرافي الطيبة للتجارة,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,1734,2025-03-02,2025-03,2025-W09,1,6,raw-0053-r01,Raw-0053-R01,لحم نعيمي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,للحوم الطازجة,للحوم الطازجة,,للحوم الطازجة,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,2657,2025-04-07,2025-04,2025-W15,2,0,raw-0070-r01,Raw-0070-R01,لحم نعيمي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,شركة أركان اللحوم لأم الحمام للحوم الطازجة شركة شخص واحد,شركة أركان اللحوم لأم الحمام للحوم الطازجة شركة شخص واحد,,شركة أركان اللحوم لأم الحمام للحوم الطازجة شركة شخص واحد,المعذر,بلدية,بلدية المعذر,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,2726,2025-04-08,2025-04,2025-W15,2,1,raw-0075-r01,Raw-0075-R01,لحم نعيمي بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,مراعي الأمانة,مراعي الأمانة,,مراعي الأمانة,المعذر,بلدية,بلدية المعذر,False,True,العد الكلي للبكتيريا,العد الكلي للبكتيريا,1,,العد الكلي للبكتيريا,False,indicator_only,,4,True
Data 2025.xlsx,3232,2025-04-20,2025-04,2025-W16,2,6,raw-0103-r01,Raw-0103-R01,كلية لحم نعيمي بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,ملحمة جوهرة النفل للتجارة,ملحمة جوهرة النفل للتجارة,,ملحمة جوهرة النفل للتجارة,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,3233,2025-04-20,2025-04,2025-W16,2,6,raw-0104-r01,Raw-0104-R01,كبدة لحم نعيمي بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,ملحمة جوهرة النفل للتجارة,ملحمة جوهرة النفل للتجارة,,ملحمة جوهرة النفل للتجارة,الشمال,بلدية,بلدية الشمال,False,True,السالمونيلا,السالمونيلا,1,السالمونيلا,,True,pathogen,date_parsed_from_text,1,False
