source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,6695,2025-07-22,2025-07,2025-W30,3,1,OSSO1UOSSU-0031-R01,OSSO1UOSSU-0031-R01,تبن,اعلاف,,اعلاف,animal_feed,حظيرة نايف عبدالله سلطان العتيبي,حظيرة نايف عبدالله سلطان العتيبي,,حظيرة نايف عبدالله سلطان العتيبي,العزيزية,بلدية,بلدية العزيزية,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,1,False
Data 2025.xlsx,6703,2025-07-22,2025-07,2025-W30,3,1,OSSO1UOSSU-0038-R01,OSSO1UOSSU-0038-R01,تبن,اعلاف,,اعلاف,animal_feed,حظيرة سعد عبدالله سعد الربيعان,حظيرة سعد عبدالله سعد الربيعان,,حظيرة سعد عبدالله سعد الربيعان,العزيزية,بلدية,بلدية العزيزية,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,6709,2025-07-22,2025-07,2025-W30,3,1,OSSO1UOSSU-0044-R01,OSSO1UOSSU-0044-R01,تبن,اعلاف,,اعلاف,animal_feed,شركة كاش لتجارة المواشي,شركة كاش لتجارة المواشي,,شركة كاش لتجارة المواشي,العزيزية,بلدية,بلدية العزيزية,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,6711,2025-07-22,2025-07,2025-W30,3,1,OSSO1UOSSU-0046-R01,OSSO1UOSSU-0046-R01,تبن,اعلاف,,اعلاف,animal_feed,شركة سدار للتجارة,شركة سدار للتجارة,,شركة سدار للتجارة,العزيزية,بلدية,بلدية العزيزية,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,1,False
Data 2025.xlsx,6844,2025-07-26,2025-07,2025-W30,3,5,OSSO1UOSSU-0052-R01,OSSO1UOSSU-0052-R01,تبن,اعلاف,,اعلاف,animal_feed,هادي الحميدي السبيعي – رقم النشاط 163 – غنم,هادي الحميدي السبيعي,رقم النشاط 163 – غنم,هادي الحميدي السبيعي – رقم النشاط 163 – غنم,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,6848,2025-07-26,2025-07,2025-W30,3,5,OSSO1UOSSU-0055-R01,OSSO1UOSSU-0055-R01,تبن,اعلاف,,اعلاف,animal_feed,عايد عباد المطيري – رقم المبسط 160,عايد عباد المطيري,رقم المبسط 160,عايد عباد المطيري – رقم المبسط 160,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,6856,2025-07-26,2025-07,2025-W30,3,5,OSSO1UOSSU-0059-R01,OSSO1UOSSU-0059-R01,تبن,اعلاف,,اعلاف,animal_feed,مؤسسة إنعام الكرامة للتجارة (أبو مشعل الغامدي) – رقم المبسط 131,مؤسسة إنعام الكرامة للتجارة (أبو مشعل الغامدي),رقم المبسط 131,مؤسسة إنعام الكرامة للتجارة (أبو مشعل الغامدي) – رقم المبسط 131,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,6859,2025-07-26,2025-07,2025-W30,3,5,OSSO1UOSSU-0061-R01,OSSO1UOSSU-0061-R01,تبن,اعلاف,,اعلاف,animal_feed,نواف عبدالله الشهري – رقم المبسط 124,نواف عبدالله الشهري,رقم المبسط 124,نواف عبدالله الشهري – رقم المبسط 124,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
