source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,3322,2025-04-21,2025-04,2025-W17,2,0,raw-0114-r01,Raw-0114-R01,كلية نعيمي بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,ملحمة مزرعتي الذهبية,ملحمة مزرعتي الذهبية,,ملحمة مزرعتي الذهبية,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,7571,2025-08-13,2025-08,2025-W33,3,2,raw-0471-r01,Raw-0471-R01,كلية نعيمي بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,شركة براري حاشي القصيم للتجارة,شركة براري حاشي القصيم للتجارة,,شركة براري حاشي القصيم للتجارة,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,2799,2025-12-04,2025-12,2025-W49,4,3,raw-0078-r01,Raw-0078-R01,كلية نعيمي بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,محل زواية الهلال للحوم الطازجة,محل زواية الهلال للحوم الطازجة,,محل زواية الهلال للحوم الطازجة,المعذر,بلدية,بلدية المعذر,False,True,العد الكلي للبكتيريا | السالمونيلا,العد الكلي للبكتيريا | السالمونيلا,2,السالمونيلا,العد الكلي للبكتيريا,True,pathogen,,1,False
