source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,3411,2025-04-22,2025-04,2025-W17,2,1,raw-0122-r01,Raw-0122-R01,كبدة غنم بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,ملحمة ابو ماجد,ملحمة ابو ماجد,,ملحمة ابو ماجد,العليا,بلدية,بلدية العليا,False,True,العد الكلي للبكتيريا | السالمونيلا,العد الكلي للبكتيريا | السالمونيلا,2,السالمونيلا,العد الكلي للبكتيريا,True,pathogen,date_parsed_from_text,3,True
Data 2025.xlsx,3674,2025-04-28,2025-04,2025-W18,2,0,raw-0138-r01,Raw-0138-R01,كبدة غنم بلدي خاروف اخر,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,تركي للذبائح,تركي للذبائح,,تركي للذبائح,الشمال,بلدية,بلدية الشمال,False,True,السالمونيلا,السالمونيلا,1,السالمونيلا,,True,pathogen,date_parsed_from_text,2,True
Data 2025.xlsx,3970,2025-05-05,2025-05,2025-W19,2,0,raw-0157-r01,Raw-0157-R01,كبدة غنم بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,ملحمة فيافي القصيم,ملحمة فيافي القصيم,,ملحمة فيافي القصيم,الشمال,بلدية,بلدية الشمال,False,True,العد الكلي للبكتيريا,العد الكلي للبكتيريا,1,,العد الكلي للبكتيريا,False,indicator_only,,1,False
Data 2025.xlsx,7192,2025-05-08,2025-05,2025-W19,2,3,raw-0426-r01,Raw-0426-R01,كبدة غنم بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,مؤسسة بساتين الفارس للتجاره,مؤسسة بساتين الفارس للتجاره,,مؤسسة بساتين الفارس للتجاره,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,4700,2025-05-24,2025-05,2025-W21,2,5,raw-0216-r01,Raw-0216-R01,كبدة غنم بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,ملحمة نخبة العوافي,ملحمة نخبة العوافي,,ملحمة نخبة العوافي,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,7273,2025-09-08,2025-09,2025-W37,3,0,raw-0447-r01,Raw-0447-R01 ,كبدة غنم بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,ملحمة وادي رماح,ملحمة وادي رماح,,ملحمة وادي رماح,العليا,بلدية,بلدية العليا,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,4152,2025-10-05,2025-10,2025-W40,4,6,raw-0169-r01,Raw-0169-R01,كبدة غنم بلدي خروف اخر,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,ملحمة عريت دمشق,ملحمة عريت دمشق,,ملحمة عريت دمشق,الشمال,بلدية,بلدية الشمال,True,False,لا يوجد,,0,,,False,none,,0,False
Data 2025.xlsx,4189,2025-11-05,2025-11,2025-W45,4,2,raw-0175-r01,Raw-0175-R01,كبدة غنم بلدي,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),Raw meat Cold or chilled,لحوم نيئة مبردة ومجمدة (Raw meat Cold or chilled ),raw_meat,ملحمه مؤسسة جود القصيم للتجارة,ملحمه مؤسسة جود القصيم للتجارة,,ملحمه مؤسسة جود القصيم للتجارة,الشمال,بلدية,بلدية الشمال,False,True,العد الكلي للبكتيريا,العد الكلي للبكتيريا,1,,العد الكلي للبكتيريا,False,indicator_only,,3,True
