source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,6692,2025-07-22,2025-07,2025-W30,3,1,OSSO1UOSSU-0028-R01,OSSO1UOSSU-0028-R01,مكعب وافي,اعلاف,,اعلاف,animal_feed,حظيرة البندري ناصر بن زيد,حظيرة البندري ناصر بن زيد,,حظيرة البندري ناصر بن زيد,العزيزية,بلدية,بلدية العزيزية,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,1,False
Data 2025.xlsx,6860,2025-07-26,2025-07,2025-W30,3,5,OSSO1UOSSU-0062-R01,OSSO1UOSSU-0062-R01,مكعب وافي,اعلاف,,اعلاف,animal_feed,حاكم ظافر الحارثي – رقم المبسط 41,حاكم ظافر الحارثي,رقم المبسط 41,حاكم ظافر الحارثي – رقم المبسط 41,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
