source_file,row_excel,sampling_date,year_month,iso_year_week,quarter,day_of_week,sample_id,sample_id_raw,sample_name,category_canonical,category_en,category_raw,sample_type,facility_name,facility_chain,facility_branch,facility_name_raw,municipality,municipality_type,municipality_raw,is_valid,is_failure,invalid_tests_raw,invalid_tests,n_failed_tests,failed_pathogens,failed_indicators,has_pathogen_failure,severity_tier,data_quality_flags,chain_invalid_count_90d,is_repeat_offender_90d
Data 2025.xlsx,6693,2025-07-22,2025-07,2025-W30,3,1,OSSO1UOSSU-0029-R01,OSSO1UOSSU-0029-R01,رودس,اعلاف,,اعلاف,animal_feed,حظيرة نايف عبدالله سلطان العتيبي,حظيرة نايف عبدالله سلطان العتيبي,,حظيرة نايف عبدالله سلطان العتيبي,العزيزية,بلدية,بلدية العزيزية,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,1,False
Data 2025.xlsx,6697,2025-07-22,2025-07,2025-W30,3,1,OSSO1UOSSU-0033-R01,OSSO1UOSSU-0033-R01,رودس,اعلاف,,اعلاف,animal_feed,حظيرة منيره عبدالرحمن الشبرمي,حظيرة منيره عبدالرحمن الشبرمي,,حظيرة منيره عبدالرحمن الشبرمي,العزيزية,بلدية,بلدية العزيزية,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,6701,2025-07-22,2025-07,2025-W30,3,1,OSSO1UOSSU-0036-R01,OSSO1UOSSU-0036-R01,رودس,اعلاف,,اعلاف,animal_feed,مؤسسة انوار الدرب,مؤسسة انوار الدرب,,مؤسسة انوار الدرب,العزيزية,بلدية,بلدية العزيزية,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,6706,2025-07-22,2025-07,2025-W30,3,1,OSSO1UOSSU-0041-R01,OSSO1UOSSU-0041-R01,رودس,اعلاف,,اعلاف,animal_feed,حظيرة طلال شباب ماطر العتيبي,حظيرة طلال شباب ماطر العتيبي,,حظيرة طلال شباب ماطر العتيبي,العزيزية,بلدية,بلدية العزيزية,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,6843,2025-07-26,2025-07,2025-W30,3,5,OSSO1UOSSU-0051-R01,OSSO1UOSSU-0051-R01,رودس,اعلاف,,اعلاف,animal_feed,هادي الحميدي السبيعي – رقم النشاط 163 – غنم,هادي الحميدي السبيعي,رقم النشاط 163 – غنم,هادي الحميدي السبيعي – رقم النشاط 163 – غنم,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
Data 2025.xlsx,6864,2025-07-26,2025-07,2025-W30,3,5,OSSO1UOSSU-0064-R01,OSSO1UOSSU-0064-R01,رودس,اعلاف,,اعلاف,animal_feed,حاكم ظافر الحارثي – رقم المبسط 41,حاكم ظافر الحارثي,رقم المبسط 41,حاكم ظافر الحارثي – رقم المبسط 41,العريجاء,بلدية,بلدية العريجاء,True,False,لا يوجد,,0,,,False,none,date_parsed_from_text,0,False
